,num_source_variables,num_target_variables,max_chain_length,sum_chain_length,chain_strength,chain_break_method,solver,machine,best_sample,best_energy,mean_energy,best_sample_pp,best_energy_pp,mean_energy_pp,vertices,g1_name,g2_name,a,b,start,end
47,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",0.014999999999998792,0.014999999999998792,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.0,3,empty,complete,1,0.0005,2021-06-22 10:27:53.272559,2021-06-22 10:28:06.244564
48,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,,,,,3,segment,empty,1,0.1,2021-06-22 10:28:06.267580,2021-06-22 10:28:06.411750
49,9.0,20.0,3.0,20.0,1.4181181697352776,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': 1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",-4.1,0.03459999999999982,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.010699999999999977,3,segment,empty,1,0.1,2021-06-22 10:28:06.422285,2021-06-22 10:28:10.842869
50,9.0,11.0,2.0,11.0,1.4181181697352776,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': 1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': 1, 'x[2][2]': -1}",-4.1,0.012000000000000052,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.05489999999999989,3,segment,empty,1,0.1,2021-06-22 10:28:10.853878,2021-06-22 10:28:16.202446
51,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",0.09999999999999964,0.09999999999999964,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.0,3,segment,empty,1,0.1,2021-06-22 10:28:16.228481,2021-06-22 10:28:28.418370
52,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,,,,,3,segment,empty,1,0.05,2021-06-22 10:28:28.449416,2021-06-22 10:28:28.594017
53,9.0,21.0,3.0,21.0,1.4160115552926191,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[0][1]': -1, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",-4.150000000000002,-0.005599999999999767,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.03909999999999994,3,segment,empty,1,0.05,2021-06-22 10:28:28.606527,2021-06-22 10:28:33.448495
54,9.0,12.0,2.0,12.0,1.4160115552926191,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[0][1]': -1, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",-4.150000000000002,0.05129999999999997,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.038099999999999926,3,segment,empty,1,0.05,2021-06-22 10:28:33.459662,2021-06-22 10:28:39.391909
55,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",0.05000000000000071,0.05000000000000071,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.0,3,segment,empty,1,0.05,2021-06-22 10:28:39.408921,2021-06-22 10:28:52.561775
56,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,,,,,3,segment,empty,1,0.01,2021-06-22 10:28:52.596859,2021-06-22 10:28:52.730960
57,9.0,22.0,3.0,22.0,1.4143946865826855,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': 1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",-4.029999999999999,0.05712000000000016,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.006369999999999967,3,segment,empty,1,0.01,2021-06-22 10:28:52.741968,2021-06-22 10:28:57.236795
58,9.0,12.0,2.0,12.0,1.4143946865826855,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[0][1]': -1, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': 1, 'x[2][1]': -1, 'x[2][2]': -1}",-4.029999999999999,0.04018000000000008,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.02729999999999991,3,segment,empty,1,0.01,2021-06-22 10:28:57.247303,2021-06-22 10:29:02.607305
59,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': 1, 'x[2][2]': -1}",-0.009999999999999787,-0.009999999999999787,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 1, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 1, 'x[2][2]': 0}",0.0,0.0,3,segment,empty,1,0.01,2021-06-22 10:29:02.624804,2021-06-22 10:29:16.138682
60,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,,,,,3,segment,empty,1,0.0005,2021-06-22 10:29:16.152678,2021-06-22 10:29:16.292100
61,9.0,20.0,3.0,20.0,1.4141968661566262,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': 1, 'x[2][2]': 1}",-4.005000000000002,0.011450000000001025,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.014644999999999969,3,segment,empty,1,0.0005,2021-06-22 10:29:16.302610,2021-06-22 10:29:20.757517
62,9.0,12.0,2.0,12.0,1.4141968661566262,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': 1, 'x[2][2]': 1}",-4.005000000000002,0.02571000000000043,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.02015499999999996,3,segment,empty,1,0.0005,2021-06-22 10:29:20.769525,2021-06-22 10:29:26.154633
63,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[0][1]': -1, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': -1}",-0.004999999999998117,-0.004999999999998117,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.0,3,segment,empty,1,0.0005,2021-06-22 10:29:26.167144,2021-06-22 10:29:40.186040
64,,,,,,,simulated_annealing,,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': 0}",0.0,,,,,3,segment,segment,1,0.1,2021-06-22 10:29:40.215064,2021-06-22 10:29:40.381707
65,9.0,20.0,3.0,20.0,1.422614867848014,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",-4.4,-5.417888360170764e-17,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': 0}",0.0,0.028200000000000003,3,segment,segment,1,0.1,2021-06-22 10:29:40.392715,2021-06-22 10:29:44.782695
66,9.0,11.0,2.0,11.0,1.422614867848014,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",-4.4,0.12559999999999966,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': 0}",0.0,0.050800000000000005,3,segment,segment,1,0.1,2021-06-22 10:29:44.800709,2021-06-22 10:29:50.681984
67,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",0.0,0.0,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': 0}",0.0,0.0,3,segment,segment,1,0.1,2021-06-22 10:29:50.719519,2021-06-22 10:30:03.921200
68,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,,,,,3,segment,segment,1,0.05,2021-06-22 10:30:03.949665,2021-06-22 10:30:04.117630
69,9.0,20.0,3.0,20.0,1.4181181697352776,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[0][1]': -1, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",-4.199999999999999,-0.03979999999999966,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.0111,3,segment,segment,1,0.05,2021-06-22 10:30:04.131140,2021-06-22 10:30:08.617053
70,9.0,11.0,2.0,11.0,1.4181181697352776,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",-4.199999999999999,0.2634000000000003,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.0695,3,segment,segment,1,0.05,2021-06-22 10:30:08.640075,2021-06-22 10:30:16.499541
71,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",0.0,0.0,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': 0}",0.0,0.0,3,segment,segment,1,0.05,2021-06-22 10:30:16.516569,2021-06-22 10:30:29.666128
72,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,,,,,3,segment,segment,1,0.01,2021-06-22 10:30:29.687153,2021-06-22 10:30:29.873099
73,9.0,20.0,3.0,20.0,1.4147931886400293,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",-4.039999999999999,0.012640000000000241,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,8,3,segment,segment,1,0.01,2021-06-22 10:30:29.897625,2021-06-22 10:30:35.177916
74,9.0,11.0,2.0,11.0,1.4147931886400293,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",-4.039999999999999,275,"{'x[0][0]': 0, 'x[0][1]': 0, 'x[2][0]': 1, 'x[0][2]': 1, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 0}",0.0,0.06762,3,segment,segment,1,0.01,2021-06-22 10:30:35.188924,2021-06-22 10:30:42.781969
75,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': -1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",-0.03999999999999915,-0.03999999999999915,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.0,3,segment,segment,1,0.01,2021-06-22 10:30:42.797984,2021-06-22 10:30:55.954671
76,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,,,,,3,segment,segment,1,0.0005,2021-06-22 10:30:55.968181,2021-06-22 10:30:56.111810
77,9.0,20.0,3.0,20.0,1.4143946865826855,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': 1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",-4.0,0.0030200000000001202,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.00239,3,segment,segment,1,0.0005,2021-06-22 10:30:56.126825,2021-06-22 10:31:00.480913
78,9.0,11.0,2.0,11.0,1.4143946865826855,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': 1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",-4.0,0.09673999999999967,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.02175,3,segment,segment,1,0.0005,2021-06-22 10:31:00.491921,2021-06-22 10:31:06.265838
79,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': -1, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': -1}",0.0,0.0,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 0, 'x[1][2]': 1, 'x[2][1]': 1, 'x[2][2]': 0}",0.0,0.0,3,segment,segment,1,0.0005,2021-06-22 10:31:06.284852,2021-06-22 10:31:19.838241
80,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,,,,,3,segment,complete,1,0.1,2021-06-22 10:31:19.875304,2021-06-22 10:31:20.081536
81,9.0,20.0,3.0,20.0,1.4263188388295234,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': 1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': 1, 'x[2][1]': -1, 'x[2][2]': -1}",-4.2,-0.11439999999999986,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.1042999999999997,3,segment,complete,1,0.1,2021-06-22 10:31:20.094550,2021-06-22 10:31:24.500601
82,9.0,12.0,2.0,12.0,1.4263188388295234,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': 1, 'x[1][0]': 1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",-4.200000000000001,-0.009599999999999595,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.09839999999999977,3,segment,complete,1,0.1,2021-06-22 10:31:24.512110,2021-06-22 10:31:29.946690
83,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",0.1999999999999993,0.1999999999999993,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.0,3,segment,complete,1,0.1,2021-06-22 10:31:29.964674,2021-06-22 10:31:44.428128
84,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,,,,,3,segment,complete,1,0.05,2021-06-22 10:31:44.446546,2021-06-22 10:31:44.647990
85,9.0,21.0,3.0,21.0,1.4200261174241362,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': -1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",-4.100000000000001,-0.01459999999999965,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.05059999999999989,3,segment,complete,1,0.05,2021-06-22 10:31:44.666934,2021-06-22 10:31:49.344261
86,9.0,12.0,2.0,12.0,1.4200261174241362,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",-4.100000000000001,-0.0023999999999997773,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.037249999999999936,3,segment,complete,1,0.05,2021-06-22 10:31:49.370780,2021-06-22 10:31:55.151605
87,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",0.10000000000000142,0.10000000000000142,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.0,3,segment,complete,1,0.05,2021-06-22 10:31:55.172620,2021-06-22 10:32:09.005343
88,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,,,,,3,segment,complete,1,0.01,2021-06-22 10:32:09.038866,2021-06-22 10:32:09.191982
89,9.0,20.0,3.0,20.0,1.4151837295206584,majority_vote,dwave,DW_2000Q_6,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': 1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': 1, 'x[2][2]': -1}",-4.02,0.0025600000000002864,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.007619999999999905,3,segment,complete,1,0.01,2021-06-22 10:32:09.210011,2021-06-22 10:32:13.763192
90,9.0,12.0,2.0,12.0,1.4151837295206584,majority_vote,dwave,Advantage_system1.1,"{'x[0][0]': -1, 'x[0][1]': 1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': 1, 'x[1][1]': -1, 'x[1][2]': -1, 'x[2][1]': 1, 'x[2][2]': 1}",-4.02,-0.012359999999999654,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.02707999999999983,3,segment,complete,1,0.01,2021-06-22 10:32:13.783210,2021-06-22 10:32:19.263286
91,0.0,0.0,0.0,0.0,0.0,,dwave,Leap_Hybrid,"{'x[0][0]': 1, 'x[0][1]': -1, 'x[2][0]': -1, 'x[0][2]': -1, 'x[1][0]': -1, 'x[1][1]': 1, 'x[1][2]': -1, 'x[2][1]': -1, 'x[2][2]': 1}",0.019999999999999574,0.019999999999999574,"{'x[0][0]': 1, 'x[0][1]': 0, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 0, 'x[1][1]': 1, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,0.0,3,segment,complete,1,0.01,2021-06-22 10:32:19.279799,2021-06-22 10:32:32.443992
92,,,,,,,simulated_annealing,,"{'x[0][0]': 0, 'x[0][1]': 1, 'x[2][0]': 0, 'x[0][2]': 0, 'x[1][0]': 1, 'x[1][1]': 0, 'x[1][2]': 0, 'x[2][1]': 0, 'x[2][2]': 1}",0.0,,,,,3,segment,complete,1,0.0005,2021-06-22 10:32:32.474025,2021-06-22 10:32:32.624189
